talk_id,tags
1390,environment
1390,history
1390,nature
1390,pollution
1390,science
1390,wind energy
1391,culture
1391,design
1391,humor
1391,product design
1391,technology
1392,Egypt
1392,TEDx
1392,culture
1392,faith
1392,global issues
1392,politics
1392,religion
1392,terrorism
1392,war
1393,Africa
1393,business
1393,entrepreneur
1393,global development
1393,innovation
1393,invention
1393,water
1394,business
1394,prison
1395,TED Fellows
1395,biology
1395,biotech
1395,cancer
1395,disease
1395,engineering
1395,health
1395,health care
1395,illness
1395,innovation
1395,medical research
1395,medicine
1395,molecular biology
1395,pharmaceuticals
1395,physiology
1395,science
1395,synthetic biology
1395,technology
1396,TEDYouth
1396,performance
1396,poetry
1396,spoken word
1397,AIDS
1397,Bioethics
1397,HIV
1397,TEDx
1397,activism
1397,business
1397,collaboration
1397,disease
1397,health
1397,health care
1397,history
1397,illness
1397,invention
1397,medical research
1397,medicine
1397,morality
1397,open-source
1397,pandemic
1397,pharmaceuticals
1397,public health
1397,science
1397,social change
1397,society
1398,Internet
1398,culture
1398,journalism
1398,online video
1399,Middle East
1399,TEDx
1399,comedy
1399,culture
1399,entertainment
1399,humor
1399,performance
1400,TEDx
1400,animals
1400,biodiversity
1400,biology
1400,ecology
1400,insects
1400,science
1400,sight
1401,culture
1401,extreme sports
1401,personal growth
1401,potential
1401,sports
1401,travel
1402,business
1402,collaboration
1402,consumerism
1402,transportation
1402,women in business
1403,Bioethics
1403,advertising
1403,behavioral economics
1403,brain
1403,cognitive science
1403,consumerism
1403,decision-making
1403,health
1403,journalism
1403,marketing
1403,media
1403,medical research
1403,mental health
1403,mind
1403,neuroscience
1403,science
1403,shopping
1404,children
1404,parenting
1404,photography
1405,economics
1405,global issues
1405,politics
1406,Iran
1406,Middle East
1406,TEDx
1406,design
1406,global issues
1406,peace
1407,creativity
1407,death
1407,entertainment
1407,fear
1407,storytelling
1408,DNA
1408,animals
1408,biomimicry
1408,biotech
1408,disease
1408,ecology
1408,engineering
1408,genetics
1408,global issues
1408,health
1408,illness
1408,innovation
1408,insects
1408,pandemic
1408,public health
1408,science
1408,synthetic biology
1408,technology
1409,animation
1409,film
1409,history
1410,global issues
1410,politics
1410,psychology
1410,society
1411,TEDx
1411,art
1411,disability
1411,oceans
1411,performance art
1412,TEDx
1412,art
1412,books
1412,children
1412,design
1412,storytelling
1412,writing
1413,AIDS
1413,TEDx
1413,global issues
1413,health care
1413,medicine
1413,pharmaceuticals
1414,Buddhism
1414,body language
1414,culture
1414,happiness
1414,health
1414,meditation
1414,mindfulness
1414,productivity
1414,success
1414,work
1415,TEDx
1415,activism
1415,children
1415,dance
1415,parenting
1415,social change
1415,women
1415,youth
1416,Bioethics
1416,DNA
1416,art
1416,biology
1416,biotech
1416,code
1416,collaboration
1416,community
1416,crowdsourcing
1416,engineering
1416,entrepreneur
1416,future
1416,genetics
1416,innovation
1416,invention
1416,journalism
1416,media
1416,microbiology
1416,molecular biology
1416,open-source
1416,science
1416,science and art
1416,synthetic biology
1416,technology
1417,TEDx
1417,beauty
1417,culture
1417,fashion
1417,photography
1418,TEDx
1418,biology
1418,chemistry
1418,disease
1418,environment
1418,health
1418,health care
1418,heart health
1418,illness
1418,medical research
1418,medicine
1418,molecular biology
1418,physiology
1418,science
1419,TEDx
1419,culture
1419,film
1419,identity
1419,men
1419,movies
1419,parenting
1420,PTSD
1420,Syria
1420,TEDx
1420,global issues
1420,journalism
1420,war
1421,TEDx
1421,children
1421,culture
1421,education
1421,parenting
1421,student
1421,teaching
1421,youth
1422,Surgery
1422,TEDx
1422,health care
1422,medicine
1422,technology
1423,culture
1423,global issues
1423,love
1423,relationships
1423,violence
1423,women
1424,business
1424,global issues
1424,technology
1424,work
1425,Internet
1425,TEDx
1425,children
1425,code
1425,computers
1425,education
1425,parenting
1425,technology
1425,youth
1426,Gender equality
1426,Gender spectrum
1426,LGBT
1426,TEDx
1426,Transgender
1426,United States
1426,gender
1426,identity
1426,inequality
1426,photography
1426,relationships
1427,Middle East
1427,TEDx
1427,agriculture
1427,cities
1427,food
1427,infrastructure
1427,technology
1427,water
1428,children
1428,comedy
1428,humor
1429,compassion
1429,democracy
1429,global issues
1429,politics
1429,women
1430,DNA
1430,TEDx
1430,bacteria
1430,biology
1430,children
1430,education
1430,genetics
1430,marketing
1430,microbiology
1430,physiology
1430,psychology
1430,science
1430,storytelling
1431,art
1431,film
1431,life
1431,memory
1431,online video
1432,3d printing
1432,biology
1432,biotech
1432,chemistry
1432,engineering
1432,future
1432,health care
1432,innovation
1432,invention
1432,manufacturing
1432,medical research
1432,medicine
1432,molecular biology
1432,pharmaceuticals
1432,product design
1432,science
1432,software
1432,synthetic biology
1432,technology
1433,Europe
1433,TEDx
1433,art
1433,cities
1433,community
1433,global issues
1433,government
1433,urban planning
1434,TEDx
1434,education
1434,feminism
1434,global issues
1434,women
1435,TEDx
1435,demo
1435,design
1435,engineering
1435,industrial design
1435,infrastructure
1435,innovation
1435,invention
1435,materials
1435,science
1435,technology
1435,urban planning
1436,TEDx
1436,business
1436,complexity
1436,data
1436,economics
1436,global issues
1436,inequality
1437,culture
1437,love
1437,relationships
1437,sex
1438,TEDx
1438,art
1438,creativity
1438,spoken word
1438,writing
1439,Bioethics
1439,biotech
1439,brain
1439,cognitive science
1439,cyborg
1439,design
1439,disability
1439,engineering
1439,exoskeleton
1439,innovation
1439,invention
1439,mind
1439,monkeys
1439,neuroscience
1439,primates
1439,programming
1439,prosthetics
1439,robots
1439,science
1439,technology
1440,behavioral economics
1440,business
1440,data
1440,economics
1440,language
1441,TEDx
1441,corruption
1441,crime
1441,economics
1441,government
1441,protests
1442,data
1442,education
1442,global issues
1442,inequality
1442,teaching
1443,TEDx
1443,animals
1443,biology
1443,biomechanics
1443,brain
1443,cognitive science
1443,ecology
1443,evolution
1443,flight
1443,insects
1443,mind
1443,nanoscale
1443,neuroscience
1443,physiology
1443,science
1444,children
1444,culture
1444,engineering
1444,family
1444,parenting
1444,software
1444,youth
1445,TEDx
1445,robots
1446,TED Prize
1446,code
1446,education
1446,technology
1447,energy
1447,global issues
1447,work
1448,TED Brain Trust
1448,business
1448,entertainment
1448,music
1448,performance art
1449,agriculture
1449,climate change
1449,green
1450,oceans
1450,submarine
1450,technology
1451,agriculture
1451,culture
1451,food
1451,garden
1451,health
1451,social change
1452,Africa
1452,TEDx
1452,activism
1452,education
1452,feminism
1452,global development
1452,women
1453,bullying
1453,children
1453,compassion
1453,depression
1453,mental health
1453,poetry
1453,spoken word
1454,business
1454,culture
1454,global issues
1454,philanthropy
1455,TEDx
1455,brain
1455,insects
1455,mental health
1455,neuroscience
1456,TED Brain Trust
1456,biology
1456,deextinction
1456,philosophy
1456,technology
1457,activism
1457,global issues
1457,inequality
1457,poverty
1458,TED Fellows
1458,creativity
1458,design
1458,manufacturing
1458,science
1458,technology
1459,Internet
1459,TED Brain Trust
1459,computers
1459,technology
1460,energy
1460,entrepreneur
1460,exploration
1460,innovation
1460,solar energy
1460,space
1460,technology
1460,transportation
1461,Asia
1461,culture
1461,family
1461,global issues
1462,DNA
1462,biology
1462,biotech
1462,disease
1462,engineering
1462,future
1462,genetics
1462,health
1462,health care
1462,illness
1462,innovation
1462,medical research
1462,medicine
1462,molecular biology
1462,pharmaceuticals
1462,public health
1462,science
1462,synthetic biology
1463,collaboration
1463,community
1463,conducting
1463,entertainment
1463,live music
1463,technology
1463,virtual reality
1464,TED Fellows
1464,architecture
1464,biodiversity
1464,biology
1464,climate change
1464,collaboration
1464,data
1464,design
1464,ecology
1464,environment
1464,health
1464,microbes
1464,microbiology
1464,science
1464,sustainability
1464,visualizations
1465,demo
1465,invention
1465,nanoscale
1465,technology
1465,water
1466,agriculture
1466,biodiversity
1466,technology
1467,TEDx
1467,behavioral economics
1467,choice
1467,economics
1467,monkeys
1467,neuroscience
1468,TEDYouth
1468,engineering
1468,technology
1469,biology
1469,birds
1469,environment
1469,humor
1469,science
1469,sex
1470,technology
1470,transportation
1471,corruption
1471,democracy
1471,global issues
1471,government
1471,law
1471,politics
1472,TED Fellows
1472,design
1472,industrial design
1472,technology
1473,AI
1473,TEDx
1473,computers
1473,entertainment
1473,robots
1473,technology
1474,community
1474,curiosity
1474,education
1474,engineering
1474,history
1474,inequality
1474,math
1474,medical research
1474,psychology
1474,race
1474,science
1474,social change
1474,technology
1475,robots
1475,technology
1476,TEDx
1476,behavioral economics
1476,business
1476,leadership
1476,motivation
1476,productivity
1476,work
1477,health care
1477,heart health
1477,technology
1478,activism
1478,computers
1478,culture
1478,history
1478,innovation
1478,math
1478,philosophy
1478,physics
1478,science
1478,science and art
1478,storytelling
1478,technology
1479,big problems
1479,global issues
1479,health
1479,sanitation
1479,smell
1479,water
1480,Alzheimer's
1480,TEDx
1480,brain
1480,depression
1480,health
1480,mental health
1480,neuroscience
1481,anthropology
1481,disability
1481,storytelling
1481,writing
1482,TEDx
1482,brain
1482,depression
1482,health care
1482,mental health
1482,neuroscience
1483,dance
1483,entertainment
1483,performance
1483,toy
1484,culture
1484,language
1484,sociology
1484,technology
1485,economics
1485,global issues
1485,innovation
1485,technology
1486,business
1486,economics
1486,technology
1486,work
1487,Internet
1487,TED-Ed
1487,computers
1487,humor
1487,physics
1487,science
1487,technology
1488,cars
1488,driverless cars
1488,technology
1489,culture
1489,technology
1490,business
1490,communication
1490,health
1491,alternative energy
1491,chemistry
1491,energy
1491,engineering
1491,future
1491,innovation
1491,invention
1491,nuclear energy
1491,physics
1491,science
1491,space
1491,sustainability
1491,technology
1491,youth
1492,Brazil
1492,activism
1492,environment
1492,global issues
1492,photography
1493,TED Brain Trust
1493,culture
1493,security
1493,social media
1493,technology
1494,children
1494,education
1494,motivation
1494,teaching
1495,TEDx
1495,business
1495,culture
1495,economics
1495,education
1496,china
1496,education
1496,language
1497,TED Brain Trust
1497,culture
1497,education
1497,global issues
1497,teaching
1498,chemistry
1498,creativity
1498,curiosity
1498,education
1498,science
1498,social change
1498,student
1498,teaching
1498,technology
1499,children
1499,education
1499,teaching
1500,education
1500,poetry
1501,business
1501,children
1501,education
1502,business
1502,education
1502,psychology
1502,success
1503,culture
1503,education
1503,student
1503,teaching
1503,testing
1504,aging
1504,culture
1504,goal-setting
1504,youth
1505,culture
1505,data
1505,sociology
1505,technology
1506,art
1506,china
1506,global issues
1506,identity
1506,photography
1507,creativity
1507,invention
1507,technology
1507,toy
1508,TED Brain Trust
1508,culture
1508,design
1508,interface design
1508,technology
1509,global issues
1509,philanthropy
1509,philosophy
1509,social change
1510,art
1510,disability
1510,personal growth
1511,aging
1511,culture
1511,death
1511,humanity
1511,life
1512,architecture
1512,design
1512,infrastructure
1512,open-source
1513,creativity
1513,entertainment
1513,live music
1513,music
1513,performance
1514,art
1514,design
1514,gaming
1514,museums
1515,Gender equality
1515,TEDx
1515,feminism
1515,men
1515,sexual violence
1515,violence
1515,women
1516,TEDx
1516,animals
1516,anthropology
1516,deextinction
1516,evolution
1517,creativity
1517,culture
1517,entertainment
1517,introvert
1517,library
1517,literature
1518,children
1518,culture
1518,disability
1518,family
1518,love
1518,mental health
1519,behavioral economics
1519,energy
1519,psychology
1520,Africa
1520,corruption
1520,crime
1520,global issues
1520,journalism
1521,animals
1521,biology
1521,brain
1521,cognitive science
1521,communication
1521,computers
1521,intelligence
1521,language
1521,neuroscience
1521,oceans
1521,science
1521,speech
1522,creativity
1522,economics
1522,entertainment
1522,film
1522,movies
1523,economics
1523,robots
1523,work
1524,drones
1524,robots
1524,technology
1525,Europe
1525,democracy
1525,economics
1525,global issues
1525,politics
1526,drones
1526,entertainment
1526,robots
1526,technology
1526,war
1526,writing
1527,Islam
1527,Middle East
1527,cars
1527,culture
1527,feminism
1527,global issues
1527,women
1528,business
1528,economics
1528,global issues
1528,prediction
1529,Africa
1529,TED Fellows
1529,business
1529,technology
1530,family
1530,global issues
1531,TEDx
1531,architecture
1531,design
1531,global issues
1531,health
1531,public health
1531,sanitation
1532,TED Fellows
1532,entertainment
1532,nature
1532,photography
1532,weather
1533,Islam
1533,culture
1533,faith
1533,global issues
1533,peace
1533,religion
1534,health
1534,health care
1534,medical research
1534,medicine
1534,obesity
1534,public health
1535,art
1535,comedy
1535,design
1535,humor
1536,Bioethics
1536,DNA
1536,TEDx
1536,activism
1536,animals
1536,biodiversity
1536,biology
1536,climate change
1536,conservation
1536,deextinction
1536,environment
1536,genetics
1536,history
1536,innovation
1536,life
1536,paleontology
1536,science
1536,synthetic biology
1537,robots
1537,work
1538,Asia
1538,business
1538,china
1538,democracy
1538,global issues
1538,politics
1539,TEDx
1539,data
1539,global issues
1539,health
1539,technology
1540,TED Fellows
1540,computers
1540,design
1540,interface design
1540,technology
1540,virtual reality
1541,children
1541,entertainment
1541,live music
1541,music
1541,performance
1541,wunderkind
1542,business
1542,corruption
1542,energy
1542,global issues
1543,architecture
1543,design
1543,materials
1544,Internet
1544,animals
1544,technology
1545,Internet
1545,biology
1545,cancer
1545,disease
1545,health
1545,medical research
1545,medicine
1545,molecular biology
1545,nanoscale
1545,science
1545,youth
1546,culture
1546,food
1546,sex
1547,animals
1547,nature
1547,sound
1548,beauty
1548,nature
1548,photography
1548,weather
1549,culture
1549,happiness
1549,travel
1549,world cultures
1549,writing
1550,bacteria
1550,biology
1550,ecology
1550,environment
1550,green
1550,microbes
1550,microbiology
1550,oceans
1550,plastic
1550,pollution
1550,sanitation
1550,science
1550,youth
1551,TEDx
1551,creativity
1551,live music
1551,music
1552,Senses
1552,TEDx
1552,behavioral economics
1552,biology
1552,brain
1552,cognitive science
1552,consciousness
1552,humanity
1552,identity
1552,intelligence
1552,mind
1552,neuroscience
1552,philosophy
1552,psychology
1552,religion
1552,robots
1552,science
1552,self
1553,design
1553,entertainment
1553,materials
1553,technology
1554,children
1554,health care
1554,parenting
1555,advertising
1555,business
1555,marketing
1555,money
1555,trust
1556,culture
1556,money
1557,design
1557,flight
1557,industrial design
1557,manufacturing
1557,transportation
1558,TEDMED
1558,health
1558,health care
1558,medicine
1558,peace
1559,creativity
1559,entertainment
1559,fear
1559,film
1559,theater
1560,TEDx
1560,cars
1560,children
1560,data
1560,health
1560,medicine
1560,sports
1560,technology
1561,creativity
1561,entertainment
1561,music
1561,technology
1562,TEDx
1562,culture
1562,language
1562,philosophy
1563,Senses
1563,creativity
1563,design
1563,sight
1563,smell
1564,Africa
1564,culture
1564,design
1564,language
1564,writing
1565,health
1565,health care
1565,mental health
1566,Autism spectrum disorder
1566,TEDx
1566,disability
1566,live music
1566,music
1567,TEDx
1567,corruption
1567,culture
1567,global issues
1567,women in business
1568,TEDx
1568,architecture
1568,disaster relief
1568,materials
1568,natural disaster
1569,biology
1569,brain
1569,cognitive science
1569,consciousness
1569,health
1569,memory
1569,mental health
1569,mind
1569,neuroscience
1569,science
1570,TEDx
1570,animals
1570,memory
1570,neuroscience
1571,culture
1571,global issues
1571,sports
1571,violence
1571,war
1572,humor
1572,math
1573,body language
1573,health
1573,psychology
1574,business
1574,economics
1574,global issues
1574,inequality
1574,money
1575,art
1575,creativity
1575,design
1575,painting
1575,photography
1576,activism
1576,animals
1576,biodiversity
1576,climate change
1576,community
1576,conservation
1576,deextinction
1576,ecology
1576,environment
1576,oceans
1576,science
1576,sustainability
1577,collaboration
1577,design
1577,museums
1578,Blindness
1578,TEDx
1578,books
1578,choice
1578,design
1578,disability
1578,sight
1578,technology
1579,big problems
1579,disease
1579,global issues
1579,history
1579,insects
1580,crime
1580,entertainment
1581,crime
1581,finance
1581,technology
1582,agriculture
1582,animals
1582,bees
1582,big problems
1582,biodiversity
1582,botany
1582,climate change
1582,conservation
1582,ecology
1582,environment
1582,food
1582,garden
1582,green
1582,history
1582,insects
1582,plants
1582,pollution
1582,science
1582,sustainability
1583,TED Fellows
1583,algorithm
1583,complexity
1583,data
1583,technology
1584,Bioethics
1584,activism
1584,agriculture
1584,animals
1584,conservation
1584,environment
1584,fashion
1584,food
1584,future
1584,global issues
1584,innovation
1584,materials
1584,medical research
1584,molecular biology
1584,science
1584,social change
1584,sustainability
1584,synthetic biology
1585,cities
1585,global issues
1585,politics
1586,Bioethics
1586,brain
1586,cognitive science
1586,crime
1586,medical research
1586,memory
1586,mental health
1586,mind
1586,morality
1586,neuroscience
1586,psychology
1586,science
1586,sight
1587,curiosity
1587,education
1587,humor
1587,mind
1587,neuroscience
1587,science
1587,student
1587,teaching
1588,TEDx
1588,global issues
1588,government
1588,philosophy
1588,trust
1589,culture
1589,education
1590,TEDx
1590,depression
1590,mental health
1590,suicide
1590,youth
1591,ancient world
1591,entertainment
1591,history
1591,storytelling
1591,war
1592,death
1592,world cultures
1593,algorithm
1593,culture
1593,data
1593,love
1593,technology
1594,art
1594,beauty
1594,creativity
1594,demo
1594,film
1594,microbiology
1594,nanoscale
1594,photography
1594,physics
1594,science
1594,science and art
1594,sound
1595,NASA
1595,astronomy
1595,space
1595,technology
1596,Debate
1596,big problems
1596,business
1596,social change
1597,Debate
1597,business
1597,social change
1598,architecture
1598,cities
1598,design
1598,infrastructure
1598,transportation
1599,Foreign Policy
1599,Iran
1599,Middle East
1599,global issues
1599,government
1599,peace
1599,politics
1600,disease
1600,health
1600,medicine
1600,violence
1601,culture
1601,literature
1601,social media
1601,storytelling
1601,technology
1601,writing
1602,cities
1602,culture
1602,design
1602,transportation
1603,culture
1603,death
1603,health care
1603,life
1604,cities
1604,creativity
1604,culture
1604,design
1604,photography
1605,business
1605,policy
1605,privacy
1605,social media
1605,technology
1606,art
1606,culture
1606,dance
1606,identity
1606,performance art
1607,business
1607,culture
1607,design
1607,global issues
1607,sustainability
1608,Africa
1608,business
1608,economics
1608,global issues
1609,books
1609,culture
1609,literature
1609,love
1609,relationships
1609,sex
1609,writing
1610,String theory
1610,TEDx
1610,dark matter
1610,energy
1610,exploration
1610,nanoscale
1610,physics
1610,science
1610,universe
1611,Africa
1611,TED Fellows
1611,architecture
1611,design
1612,business
1612,economics
1612,finance
1612,government
1612,innovation
1612,investment
1612,technology
1612,women in business
1613,Anthropocene
1613,TEDx
1613,agriculture
1613,biology
1613,botany
1613,ecology
1613,farming
1613,food
1613,plants
1613,science
1614,communication
1614,culture
1614,entertainment
1614,storytelling
1614,technology
1615,adventure
1615,disaster relief
1615,nuclear energy
1616,Asia
1616,culture
1616,demo
1616,invention
1617,business
1617,global issues
1617,innovation
1617,narcotics
1617,terrorism
1618,anthropology
1618,business
1618,culture
1618,sanitation
1619,animals
1619,biology
1619,biotech
1619,brain
1619,cyborg
1619,disability
1619,health care
1619,innovation
1619,medical research
1619,medicine
1619,neuroscience
1619,science
1619,technology
1620,Internet
1620,Surveillance
1620,computers
1620,global issues
1620,security
1620,technology
1620,terrorism
1621,entertainment
1621,magic
1621,math
1622,Africa
1622,Asia
1622,china
1622,democracy
1622,economics
1622,global issues
1622,infrastructure
1622,politics
1623,Blindness
1623,Senses
1623,agriculture
1623,design
1623,sight
1623,urban planning
1624,Africa
1624,entrepreneur
1624,global issues
1624,innovation
1624,peace
1624,violence
1625,health
1625,health care
1625,medical research
1625,public health
1626,entertainment
1626,gaming
1626,performance
1627,animals
1627,drones
1627,global issues
1627,sustainability
1628,Africa
1628,Natural resources
1628,animals
1628,biodiversity
1628,botany
1628,climate change
1628,conservation
1628,drones
1628,ecology
1628,environment
1628,green
1628,map
1628,mining
1628,nature
1628,photography
1628,plants
1628,science
1628,technology
1628,trees
1628,visualizations
1628,weather
1629,TEDx
1629,culture
1629,disability
1629,technology
1630,drones
1630,infrastructure
1630,technology
1630,transportation
1631,brain
1631,cognitive science
1631,consciousness
1631,intelligence
1631,memory
1631,mind
1631,neuroscience
1631,productivity
1631,psychology
1631,science
1632,aging
1632,culture
1632,social change
1633,Brazil
1633,brain
1633,evolution
1633,neuroscience
1634,culture
1634,faith
1634,happiness
1635,business
1635,economics
1635,social change
1636,TEDx
1636,biology
1636,illness
1636,medical research
1637,entertainment
1637,journalism
1637,media
1637,news
1637,politics
1638,TED Fellows
1638,adventure
1638,exploration
1638,oceans
1638,open-source
1638,robots
1638,technology
1639,South America
1639,cities
1639,design
1639,infrastructure
1639,sustainability
1640,Africa
1640,culture
1640,nature
1641,Africa
1641,architecture
1641,sustainability
1642,TEDYouth
1642,exploration
1643,TEDx
1643,culture
1643,death
1643,history
1643,humanity
1643,philosophy
1644,consumerism
1644,culture
1644,transportation
1645,business
1645,cities
1645,culture
1645,infrastructure
1646,economics
1646,infrastructure
1646,technology
1647,TEDx
1647,culture
1647,depression
1647,medicine
1647,mental health
1647,suicide
1648,design
1648,innovation
1649,TEDx
1649,behavioral economics
1649,psychology
1650,aging
1650,culture
1650,extreme sports
1650,goal-setting
1651,cities
1651,health
1651,obesity
1652,comedy
1652,entertainment
1652,humor
1652,women
1653,TEDx
1653,culture
1653,language
1653,poetry
1654,business
1654,cancer
1654,finance
1654,medical research
1654,medicine
1654,pharmaceuticals
1655,health
1655,neuroscience
1655,obesity
1656,TEDx
1656,books
1656,computers
1656,history
1656,library
1656,map
1656,technology
1657,TED Fellows
1657,entertainment
1657,music
1657,technology
1658,business
1658,sustainability
1659,Bioethics
1659,Vaccines
1659,biology
1659,biotech
1659,demo
1659,disease
1659,future
1659,health
1659,health care
1659,illness
1659,innovation
1659,medical research
1659,medicine
1659,microbiology
1659,nanoscale
1659,pharmaceuticals
1659,product design
1659,public health
1659,science
1659,technology
1660,Gender equality
1660,feminism
1660,leadership
1660,women
1660,women in business
1660,work
1661,TEDx
1661,art
1661,design
1661,history
1661,museums
1662,AI
1662,TEDx
1662,entertainment
1662,jazz
1662,music
1662,robots
1662,technology
1663,Egypt
1663,Middle East
1663,TED Fellows
1663,culture
1663,relationships
1663,sex
1664,depression
1664,health
1664,heart health
1664,women
1665,business
1665,leadership
1665,productivity
1665,work
1666,communication
1666,entertainment
1666,fear
1667,Internet
1667,education
1667,teaching
1667,technology
1668,crime
1668,data
1669,TEDYouth
1669,activism
1669,toy
1669,youth
1670,TEDx
1670,animals
1670,complexity
1671,animation
1671,creativity
1671,entrepreneur
1672,gender
1672,violence
1672,women
1673,map
1673,space
1673,technology
1674,architecture
1674,cities
1674,design
1674,infrastructure
1675,AI
1675,TEDx
1675,brain
1675,cognitive science
1675,cosmos
1675,engineering
1675,extraterrestrial life
1675,future
1675,gaming
1675,intelligence
1675,machine learning
1675,math
1675,mind
1675,neuroscience
1675,physics
1675,programming
1675,robots
1675,science
1675,software
1675,universe
1676,TED Fellows
1676,art
1676,creativity
1676,interface design
1677,TEDx
1677,democracy
1677,journalism
1677,media
1677,politics
1678,design
1678,green
1678,sustainability
1679,business
1679,finance
1679,investment
1679,sustainability
1680,biomimicry
1680,biotech
1680,cyborg
1680,disability
1680,engineering
1680,hearing
1680,identity
1680,innovation
1680,prosthetics
1680,science
1680,self
1680,sound
1680,speech
1680,technology
1680,vocals
1681,TEDx
1681,culture
1681,love
1681,philosophy
1681,relationships
1682,biology
1682,biomechanics
1682,biotech
1682,design
1682,engineering
1682,future
1682,health
1682,health care
1682,materials
1682,medical research
1682,medicine
1682,molecular biology
1682,science
1682,synthetic biology
1682,technology
1683,business
1683,leadership
1683,motivation
1683,women in business
1684,culture
1684,relationships
1684,sex
1685,Gender equality
1685,TEDx
1685,culture
1685,empathy
1685,happiness
1686,aging
1686,biotech
1686,brain
1686,cognitive science
1686,disability
1686,future
1686,health
1686,health care
1686,innovation
1686,medical research
1686,medicine
1686,molecular biology
1686,neuroscience
1686,science
1686,synthetic biology
1687,cities
1687,software
1687,urban planning
1688,economics
1688,global issues
1688,poverty
1689,TEDYouth
1689,astronomy
1689,dark matter
1689,energy
1689,physics
1689,science
1689,space
1689,universe
1689,youth
1690,business
1690,finance
1690,global issues
1691,Surgery
1691,biotech
1691,brain
1691,cognitive science
1691,computers
1691,creativity
1691,engineering
1691,intelligence
1691,interface design
1691,medical imaging
1691,medical research
1691,memory
1691,neuroscience
1691,science
1691,technology
1691,visualizations
1692,business
1692,economics
1693,Internet
1693,Surveillance
1693,TED Fellows
1693,business
1693,government
1694,DNA
1694,TED Fellows
1694,art
1695,TED Fellows
1695,global issues
1695,health
1695,physics
1696,disability
1696,language
1696,speech
1696,technology
1697,Gender equality
1697,inequality
1697,men
1697,policy
1697,women
1697,work
1697,work-life balance
1698,Africa
1698,innovation
1698,technology
1699,animals
1699,biology
1699,sex
1700,brain
1700,consciousness
1700,culture
1700,philosophy
1700,psychology
1701,behavioral economics
1701,brain
1701,cognitive science
1701,crime
1701,culture
1701,empathy
1701,global issues
1701,morality
1701,neuroscience
1701,prison
1701,psychology
1701,science
1702,Internet
1702,Surveillance
1702,journalism
1702,law
1703,adventure
1703,culture
1703,fear
1703,life
1703,live music
1703,space
1704,TED Prize
1704,business
1704,corruption
1704,global issues
1705,Surveillance
1705,culture
1705,global issues
1705,government
1705,law
1706,AI
1706,TED Brain Trust
1706,algorithm
1706,business
1706,intelligence
1707,education
1707,family
1707,feminism
1707,global issues
1707,women
1708,ancient world
1708,architecture
1708,design
1708,engineering
1709,animals
1709,biodiversity
1709,biology
1709,brain
1709,insects
1709,microbes
1709,microbiology
1709,mind
1709,nanoscale
1709,science
1710,security
1710,social media
1710,technology
1711,dance
1711,exoskeleton
1711,prosthetics
1711,technology
1712,Gender equality
1712,LGBT
1712,Transgender
1712,activism
1712,beauty
1712,fashion
1712,gender
1712,identity
1712,inequality
1713,dance
1713,genetics
1713,music
1714,astronomy
1714,big bang
1714,physics
1714,space
1714,time
1714,universe
1715,activism
1715,business
1715,money
1715,philanthropy
1716,TEDx
1716,data
1716,social media
1716,sociology
1716,technology
1717,corruption
1717,democracy
1717,government
1717,politics
1718,architecture
1718,cities
1719,education
1719,innovation
1719,magic
1719,presentation
1719,religion
1719,science
1719,social change
1719,storytelling
1719,teaching
1720,bacteria
1720,film
1720,insects
1720,nanoscale
1720,nature
1720,photography
1721,Senses
1721,TED Fellows
1721,global issues
1721,prosthetics
1721,technology
1722,Guns
1722,violence
1723,introvert
1723,philosophy
1723,psychology
1723,self
1723,success
1724,culture
1724,family
1724,parenting
1725,LGBT
1725,TEDx
1725,Transgender
1725,gender
1725,medicine
1725,youth
1726,Planets
1726,astronomy
1726,science
1726,space
1726,technology
1726,telescopes
1727,design
1727,industrial design
1727,typography
1728,art
1728,failure
1728,motivation
1729,alternative energy
1729,energy
1729,future
1729,industrial design
1729,nuclear energy
1729,physics
1729,science
1729,sustainability
1729,visualizations
1730,TEDx
1730,biomimicry
1730,design
1730,oceans
1730,sports
1731,Senses
1731,TED Fellows
1731,computers
1731,design
1731,interface design
1731,programming
1732,creativity
1732,failure
1732,success
1732,writing
1733,Autism spectrum disorder
1733,DNA
1733,Vaccines
1733,biology
1733,children
1733,cognitive science
1733,disability
1733,disease
1733,family
1733,genetics
1733,health
1733,medical research
1733,medicine
1733,mental health
1733,neuroscience
1733,pregnancy
1733,psychology
1733,science
1734,DNA
1734,genetics
1734,innovation
1734,physiology
1734,science
1734,sports
1735,Blindness
1735,TED Fellows
1735,health
1735,invention
1735,public health
1735,sight
1736,algorithm
1736,botany
1736,climate change
1736,code
1736,computers
1736,data
1736,ecology
1736,environment
1736,future
1736,green
1736,math
1736,pollution
1736,prediction
1736,science
1736,visualizations
1736,water
1736,weather
1737,future
1737,humor
1737,performance
1737,theater
1738,business
1738,communication
1738,inequality
1738,race
1738,women in business
1739,entertainment
1739,magic
1739,robots
1739,technology
1740,Surveillance
1740,collaboration
1740,iraq
1740,military
1740,war
1741,Google
1741,art
1741,comedy
1741,computers
1741,data
1741,humor
1741,math
1741,physics
1741,science
1741,science and art
1742,live music
1742,music
1742,performance
1743,TEDx
1743,business
1743,crime
1743,finance
1743,law
1744,Internet
1744,algorithm
1744,animals
1744,ants
1744,biomimicry
1744,cancer
1744,computers
